time,src_ip,cart_name,confidence,attack_phase,store_event,correct
231.02,10.1.1.26,ATTACKER-Cart-4,0.97,Phase3-ICMP-Flood,Store-Closing,True
231.02,10.1.1.29,ATTACKER-Cart-7,0.91,Phase3-ICMP-Flood,Store-Closing,True
231.04,10.1.1.27,ATTACKER-Cart-5,0.99,Phase3-ICMP-Flood,Store-Closing,True
231.04,10.1.1.30,ATTACKER-Cart-8,1.0,Phase3-ICMP-Flood,Store-Closing,True
231.06,10.1.1.24,ATTACKER-Cart-2,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.0,10.1.1.31,ATTACKER-Cart-9,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.01,10.1.1.22,ATTACKER-Cart-0,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.02,10.1.1.24,ATTACKER-Cart-2,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.02,10.1.1.27,ATTACKER-Cart-5,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.03,10.1.1.28,ATTACKER-Cart-6,1.0,Phase3-ICMP-Flood,Store-Closing,True
232.06,10.1.1.29,ATTACKER-Cart-7,0.99,Phase3-ICMP-Flood,Store-Closing,True
232.07,10.1.1.26,ATTACKER-Cart-4,0.99,Phase3-ICMP-Flood,Store-Closing,True
233.0,10.1.1.31,ATTACKER-Cart-9,1.0,Phase3-ICMP-Flood,Store-Closing,True
233.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase3-ICMP-Flood,Store-Closing,True
233.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase3-ICMP-Flood,Store-Closing,True
233.0,10.1.1.29,ATTACKER-Cart-7,0.99,Phase3-ICMP-Flood,Store-Closing,True
233.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase3-ICMP-Flood,Store-Closing,True
233.01,10.1.1.22,ATTACKER-Cart-0,1.0,Phase3-ICMP-Flood,Store-Closing,True
233.01,10.1.1.26,ATTACKER-Cart-4,0.99,Phase3-ICMP-Flood,Store-Closing,True
233.02,10.1.1.28,ATTACKER-Cart-6,0.99,Phase3-ICMP-Flood,Store-Closing,True
233.02,10.1.1.24,ATTACKER-Cart-2,0.99,Phase3-ICMP-Flood,Store-Closing,True
233.04,10.1.1.27,ATTACKER-Cart-5,0.92,Phase3-ICMP-Flood,Store-Closing,True
234.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase3-ICMP-Flood,Store-Closing,True
234.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase3-ICMP-Flood,Store-Closing,True
234.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase3-ICMP-Flood,Store-Closing,True
234.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase3-ICMP-Flood,Store-Closing,True
234.0,10.1.1.24,ATTACKER-Cart-2,0.98,Phase3-ICMP-Flood,Store-Closing,True
234.01,10.1.1.27,ATTACKER-Cart-5,0.99,Phase3-ICMP-Flood,Store-Closing,True
234.01,10.1.1.29,ATTACKER-Cart-7,1.0,Phase3-ICMP-Flood,Store-Closing,True
234.02,10.1.1.22,ATTACKER-Cart-0,1.0,Phase3-ICMP-Flood,Store-Closing,True
234.03,10.1.1.25,ATTACKER-Cart-3,0.95,Phase3-ICMP-Flood,Store-Closing,True
234.09,10.1.1.28,ATTACKER-Cart-6,0.95,Phase3-ICMP-Flood,Store-Closing,True
235.0,10.1.1.31,ATTACKER-Cart-9,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
235.0,10.1.1.22,ATTACKER-Cart-0,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
235.0,10.1.1.23,ATTACKER-Cart-1,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
235.0,10.1.1.28,ATTACKER-Cart-6,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
235.01,10.1.1.25,ATTACKER-Cart-3,0.89,Phase4-TCP-SYN-Flood,Store-Closing,True
235.01,10.1.1.26,ATTACKER-Cart-4,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
235.01,10.1.1.27,ATTACKER-Cart-5,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
235.01,10.1.1.24,ATTACKER-Cart-2,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
235.03,10.1.1.30,ATTACKER-Cart-8,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
235.1,10.1.1.29,ATTACKER-Cart-7,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
236.0,10.1.1.22,ATTACKER-Cart-0,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
236.0,10.1.1.23,ATTACKER-Cart-1,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
236.0,10.1.1.25,ATTACKER-Cart-3,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
236.01,10.1.1.30,ATTACKER-Cart-8,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
236.02,10.1.1.27,ATTACKER-Cart-5,0.58,Phase4-TCP-SYN-Flood,Store-Closing,True
236.03,10.1.1.26,ATTACKER-Cart-4,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
236.03,10.1.1.29,ATTACKER-Cart-7,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
236.03,10.1.1.24,ATTACKER-Cart-2,0.8,Phase4-TCP-SYN-Flood,Store-Closing,True
237.0,10.1.1.29,ATTACKER-Cart-7,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
237.0,10.1.1.31,ATTACKER-Cart-9,0.66,Phase4-TCP-SYN-Flood,Store-Closing,True
237.01,10.1.1.26,ATTACKER-Cart-4,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
237.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
237.01,10.1.1.23,ATTACKER-Cart-1,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
237.02,10.1.1.28,ATTACKER-Cart-6,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
237.02,10.1.1.30,ATTACKER-Cart-8,0.88,Phase4-TCP-SYN-Flood,Store-Closing,True
237.04,10.1.1.27,ATTACKER-Cart-5,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
237.09,10.1.1.24,ATTACKER-Cart-2,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
238.0,10.1.1.23,ATTACKER-Cart-1,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
238.0,10.1.1.30,ATTACKER-Cart-8,0.78,Phase4-TCP-SYN-Flood,Store-Closing,True
238.0,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
238.01,10.1.1.26,ATTACKER-Cart-4,0.88,Phase4-TCP-SYN-Flood,Store-Closing,True
238.01,10.1.1.28,ATTACKER-Cart-6,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
238.01,10.1.1.25,ATTACKER-Cart-3,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
238.04,10.1.1.29,ATTACKER-Cart-7,0.65,Phase4-TCP-SYN-Flood,Store-Closing,True
238.05,10.1.1.27,ATTACKER-Cart-5,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
238.05,10.1.1.24,ATTACKER-Cart-2,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
238.07,10.1.1.22,ATTACKER-Cart-0,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
239.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
239.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
239.0,10.1.1.26,ATTACKER-Cart-4,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
239.01,10.1.1.23,ATTACKER-Cart-1,0.89,Phase4-TCP-SYN-Flood,Store-Closing,True
239.01,10.1.1.24,ATTACKER-Cart-2,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
239.01,10.1.1.29,ATTACKER-Cart-7,0.64,Phase4-TCP-SYN-Flood,Store-Closing,True
239.02,10.1.1.28,ATTACKER-Cart-6,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
239.02,10.1.1.22,ATTACKER-Cart-0,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
239.03,10.1.1.27,ATTACKER-Cart-5,0.84,Phase4-TCP-SYN-Flood,Store-Closing,True
239.06,10.1.1.30,ATTACKER-Cart-8,0.81,Phase4-TCP-SYN-Flood,Store-Closing,True
240.0,10.1.1.23,ATTACKER-Cart-1,0.84,Phase4-TCP-SYN-Flood,Store-Closing,True
240.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
240.0,10.1.1.30,ATTACKER-Cart-8,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
240.01,10.1.1.31,ATTACKER-Cart-9,0.63,Phase4-TCP-SYN-Flood,Store-Closing,True
240.01,10.1.1.27,ATTACKER-Cart-5,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
240.02,10.1.1.28,ATTACKER-Cart-6,0.86,Phase4-TCP-SYN-Flood,Store-Closing,True
240.03,10.1.1.24,ATTACKER-Cart-2,0.86,Phase4-TCP-SYN-Flood,Store-Closing,True
240.03,10.1.1.26,ATTACKER-Cart-4,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
240.04,10.1.1.22,ATTACKER-Cart-0,0.59,Phase4-TCP-SYN-Flood,Store-Closing,True
240.06,10.1.1.29,ATTACKER-Cart-7,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
241.0,10.1.1.23,ATTACKER-Cart-1,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
241.0,10.1.1.27,ATTACKER-Cart-5,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
241.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
241.0,10.1.1.26,ATTACKER-Cart-4,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
241.01,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
241.02,10.1.1.28,ATTACKER-Cart-6,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
241.05,10.1.1.30,ATTACKER-Cart-8,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
241.07,10.1.1.22,ATTACKER-Cart-0,0.75,Phase4-TCP-SYN-Flood,Store-Closing,True
241.08,10.1.1.24,ATTACKER-Cart-2,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
242.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
242.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
242.0,10.1.1.28,ATTACKER-Cart-6,0.81,Phase4-TCP-SYN-Flood,Store-Closing,True
242.01,10.1.1.23,ATTACKER-Cart-1,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
242.01,10.1.1.27,ATTACKER-Cart-5,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
242.02,10.1.1.26,ATTACKER-Cart-4,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
242.03,10.1.1.22,ATTACKER-Cart-0,0.7,Phase4-TCP-SYN-Flood,Store-Closing,True
242.13,10.1.1.30,ATTACKER-Cart-8,0.84,Phase4-TCP-SYN-Flood,Store-Closing,True
242.25,10.1.1.24,ATTACKER-Cart-2,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
243.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
243.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
243.01,10.1.1.22,ATTACKER-Cart-0,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
243.01,10.1.1.25,ATTACKER-Cart-3,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
243.01,10.1.1.26,ATTACKER-Cart-4,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
243.03,10.1.1.28,ATTACKER-Cart-6,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
243.05,10.1.1.30,ATTACKER-Cart-8,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
243.05,10.1.1.24,ATTACKER-Cart-2,0.82,Phase4-TCP-SYN-Flood,Store-Closing,True
243.16,10.1.1.23,ATTACKER-Cart-1,0.83,Phase4-TCP-SYN-Flood,Store-Closing,True
244.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
244.0,10.1.1.22,ATTACKER-Cart-0,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
244.0,10.1.1.25,ATTACKER-Cart-3,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
244.01,10.1.1.30,ATTACKER-Cart-8,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
244.02,10.1.1.27,ATTACKER-Cart-5,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
244.02,10.1.1.26,ATTACKER-Cart-4,0.66,Phase4-TCP-SYN-Flood,Store-Closing,True
244.04,10.1.1.28,ATTACKER-Cart-6,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
244.06,10.1.1.23,ATTACKER-Cart-1,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
244.06,10.1.1.24,ATTACKER-Cart-2,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
245.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
245.0,10.1.1.22,ATTACKER-Cart-0,0.82,Phase4-TCP-SYN-Flood,Store-Closing,True
245.01,10.1.1.24,ATTACKER-Cart-2,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
245.01,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
245.01,10.1.1.26,ATTACKER-Cart-4,0.78,Phase4-TCP-SYN-Flood,Store-Closing,True
245.02,10.1.1.30,ATTACKER-Cart-8,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
245.03,10.1.1.28,ATTACKER-Cart-6,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
245.03,10.1.1.23,ATTACKER-Cart-1,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
245.03,10.1.1.27,ATTACKER-Cart-5,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
246.0,10.1.1.28,ATTACKER-Cart-6,0.82,Phase4-TCP-SYN-Flood,Store-Closing,True
246.0,10.1.1.22,ATTACKER-Cart-0,0.74,Phase4-TCP-SYN-Flood,Store-Closing,True
246.0,10.1.1.31,ATTACKER-Cart-9,0.85,Phase4-TCP-SYN-Flood,Store-Closing,True
246.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
246.01,10.1.1.23,ATTACKER-Cart-1,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
246.02,10.1.1.24,ATTACKER-Cart-2,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
246.02,10.1.1.27,ATTACKER-Cart-5,0.81,Phase4-TCP-SYN-Flood,Store-Closing,True
246.03,10.1.1.26,ATTACKER-Cart-4,0.76,Phase4-TCP-SYN-Flood,Store-Closing,True
246.09,10.1.1.30,ATTACKER-Cart-8,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
247.0,10.1.1.31,ATTACKER-Cart-9,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
247.0,10.1.1.25,ATTACKER-Cart-3,0.83,Phase4-TCP-SYN-Flood,Store-Closing,True
247.0,10.1.1.30,ATTACKER-Cart-8,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
247.01,10.1.1.24,ATTACKER-Cart-2,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
247.02,10.1.1.28,ATTACKER-Cart-6,0.81,Phase4-TCP-SYN-Flood,Store-Closing,True
247.02,10.1.1.22,ATTACKER-Cart-0,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
247.02,10.1.1.27,ATTACKER-Cart-5,0.76,Phase4-TCP-SYN-Flood,Store-Closing,True
247.03,10.1.1.26,ATTACKER-Cart-4,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
247.08,10.1.1.23,ATTACKER-Cart-1,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
248.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
248.0,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
248.0,10.1.1.22,ATTACKER-Cart-0,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
248.01,10.1.1.27,ATTACKER-Cart-5,0.84,Phase4-TCP-SYN-Flood,Store-Closing,True
248.01,10.1.1.26,ATTACKER-Cart-4,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
248.02,10.1.1.24,ATTACKER-Cart-2,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
248.02,10.1.1.23,ATTACKER-Cart-1,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
248.04,10.1.1.30,ATTACKER-Cart-8,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
248.05,10.1.1.28,ATTACKER-Cart-6,0.77,Phase4-TCP-SYN-Flood,Store-Closing,True
249.0,10.1.1.30,ATTACKER-Cart-8,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
249.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
249.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
249.01,10.1.1.28,ATTACKER-Cart-6,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
249.03,10.1.1.24,ATTACKER-Cart-2,0.89,Phase4-TCP-SYN-Flood,Store-Closing,True
249.03,10.1.1.31,ATTACKER-Cart-9,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
249.06,10.1.1.23,ATTACKER-Cart-1,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
249.07,10.1.1.27,ATTACKER-Cart-5,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
249.07,10.1.1.22,ATTACKER-Cart-0,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
250.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
250.0,10.1.1.26,ATTACKER-Cart-4,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
250.01,10.1.1.23,ATTACKER-Cart-1,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
250.01,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
250.02,10.1.1.27,ATTACKER-Cart-5,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
250.03,10.1.1.28,ATTACKER-Cart-6,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
250.04,10.1.1.22,ATTACKER-Cart-0,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
250.05,10.1.1.30,ATTACKER-Cart-8,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
250.1,10.1.1.24,ATTACKER-Cart-2,0.88,Phase4-TCP-SYN-Flood,Store-Closing,True
251.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
251.0,10.1.1.31,ATTACKER-Cart-9,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
251.01,10.1.1.23,ATTACKER-Cart-1,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
251.01,10.1.1.24,ATTACKER-Cart-2,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
251.02,10.1.1.26,ATTACKER-Cart-4,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
251.03,10.1.1.27,ATTACKER-Cart-5,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
251.04,10.1.1.30,ATTACKER-Cart-8,0.64,Phase4-TCP-SYN-Flood,Store-Closing,True
251.06,10.1.1.22,ATTACKER-Cart-0,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
251.08,10.1.1.28,ATTACKER-Cart-6,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
252.0,10.1.1.24,ATTACKER-Cart-2,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
252.01,10.1.1.26,ATTACKER-Cart-4,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
252.01,10.1.1.27,ATTACKER-Cart-5,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
252.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
252.02,10.1.1.31,ATTACKER-Cart-9,0.86,Phase4-TCP-SYN-Flood,Store-Closing,True
252.09,10.1.1.28,ATTACKER-Cart-6,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
252.11,10.1.1.22,ATTACKER-Cart-0,0.86,Phase4-TCP-SYN-Flood,Store-Closing,True
252.15,10.1.1.23,ATTACKER-Cart-1,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
252.15,10.1.1.30,ATTACKER-Cart-8,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
253.0,10.1.1.27,ATTACKER-Cart-5,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
253.01,10.1.1.24,ATTACKER-Cart-2,0.85,Phase4-TCP-SYN-Flood,Store-Closing,True
253.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
253.01,10.1.1.31,ATTACKER-Cart-9,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
253.02,10.1.1.26,ATTACKER-Cart-4,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
253.02,10.1.1.28,ATTACKER-Cart-6,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
253.03,10.1.1.23,ATTACKER-Cart-1,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
253.04,10.1.1.30,ATTACKER-Cart-8,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
253.37,10.1.1.22,ATTACKER-Cart-0,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
254.0,10.1.1.31,ATTACKER-Cart-9,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
254.0,10.1.1.28,ATTACKER-Cart-6,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
254.0,10.1.1.25,ATTACKER-Cart-3,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
254.0,10.1.1.24,ATTACKER-Cart-2,0.62,Phase4-TCP-SYN-Flood,Store-Closing,True
254.04,10.1.1.30,ATTACKER-Cart-8,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
254.05,10.1.1.26,ATTACKER-Cart-4,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
254.07,10.1.1.27,ATTACKER-Cart-5,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
254.07,10.1.1.22,ATTACKER-Cart-0,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
254.16,10.1.1.23,ATTACKER-Cart-1,0.85,Phase4-TCP-SYN-Flood,Store-Closing,True
255.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
255.0,10.1.1.24,ATTACKER-Cart-2,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
255.0,10.1.1.31,ATTACKER-Cart-9,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
255.01,10.1.1.26,ATTACKER-Cart-4,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
255.02,10.1.1.23,ATTACKER-Cart-1,0.88,Phase4-TCP-SYN-Flood,Store-Closing,True
255.03,10.1.1.22,ATTACKER-Cart-0,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
255.04,10.1.1.28,ATTACKER-Cart-6,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
255.05,10.1.1.27,ATTACKER-Cart-5,0.87,Phase4-TCP-SYN-Flood,Store-Closing,True
255.13,10.1.1.30,ATTACKER-Cart-8,0.74,Phase4-TCP-SYN-Flood,Store-Closing,True
256.0,10.1.1.26,ATTACKER-Cart-4,0.92,Phase4-TCP-SYN-Flood,Store-Closing,True
256.0,10.1.1.25,ATTACKER-Cart-3,0.99,Phase4-TCP-SYN-Flood,Store-Closing,True
256.01,10.1.1.24,ATTACKER-Cart-2,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
256.02,10.1.1.30,ATTACKER-Cart-8,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
256.03,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
256.03,10.1.1.27,ATTACKER-Cart-5,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
256.05,10.1.1.28,ATTACKER-Cart-6,0.85,Phase4-TCP-SYN-Flood,Store-Closing,True
256.07,10.1.1.23,ATTACKER-Cart-1,0.78,Phase4-TCP-SYN-Flood,Store-Closing,True
256.17,10.1.1.22,ATTACKER-Cart-0,0.88,Phase4-TCP-SYN-Flood,Store-Closing,True
257.0,10.1.1.25,ATTACKER-Cart-3,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
257.01,10.1.1.23,ATTACKER-Cart-1,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
257.02,10.1.1.27,ATTACKER-Cart-5,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
257.03,10.1.1.28,ATTACKER-Cart-6,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
257.04,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
257.04,10.1.1.26,ATTACKER-Cart-4,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
257.07,10.1.1.24,ATTACKER-Cart-2,0.91,Phase4-TCP-SYN-Flood,Store-Closing,True
257.12,10.1.1.30,ATTACKER-Cart-8,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
258.0,10.1.1.28,ATTACKER-Cart-6,0.98,Phase4-TCP-SYN-Flood,Store-Closing,True
258.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
258.0,10.1.1.31,ATTACKER-Cart-9,0.96,Phase4-TCP-SYN-Flood,Store-Closing,True
258.01,10.1.1.26,ATTACKER-Cart-4,0.85,Phase4-TCP-SYN-Flood,Store-Closing,True
258.02,10.1.1.27,ATTACKER-Cart-5,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
258.03,10.1.1.30,ATTACKER-Cart-8,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
258.05,10.1.1.23,ATTACKER-Cart-1,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
258.07,10.1.1.22,ATTACKER-Cart-0,0.97,Phase4-TCP-SYN-Flood,Store-Closing,True
258.07,10.1.1.24,ATTACKER-Cart-2,0.9,Phase4-TCP-SYN-Flood,Store-Closing,True
259.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
259.0,10.1.1.28,ATTACKER-Cart-6,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
